Publication,Scenario,Region,Category,Product,Flow,Unit,Year,Value
World Energy Outlook 2021,Sustainable Development Scenario,Brazil,"CO2 combustion, processes, removal",Total,Total all sectors,Mt CO2,2030,353.81
World Energy Outlook 2021,Sustainable Development Scenario,Brazil,"CO2 combustion, processes, removal",Total,Total all sectors,Mt CO2,2050,185.01
World Energy Outlook 2021,Sustainable Development Scenario,Europe,"CO2 combustion, processes, removal",Total,Total all sectors,Mt CO2,2030,2283.13
World Energy Outlook 2021,Sustainable Development Scenario,Europe,"CO2 combustion, processes, removal",Total,Total all sectors,Mt CO2,2050,376.33
World Energy Outlook 2021,Sustainable Development Scenario,European Union,"CO2 combustion, processes, removal",Total,Total all sectors,Mt CO2,2030,1481.83
World Energy Outlook 2021,Sustainable Development Scenario,European Union,"CO2 combustion, processes, removal",Total,Total all sectors,Mt CO2,2050,128.31
World Energy Outlook 2021,Sustainable Development Scenario,Africa,"CO2 combustion, processes, removal",Total,Total all sectors,Mt CO2,2030,1352.19
World Energy Outlook 2021,Sustainable Development Scenario,Africa,"CO2 combustion, processes, removal",Total,Total all sectors,Mt CO2,2050,882.61
World Energy Outlook 2021,Sustainable Development Scenario,Middle East,"CO2 combustion, processes, removal",Total,Total all sectors,Mt CO2,2030,1686.87
World Energy Outlook 2021,Sustainable Development Scenario,Middle East,"CO2 combustion, processes, removal",Total,Total all sectors,Mt CO2,2050,821.46
World Energy Outlook 2021,Sustainable Development Scenario,Eurasia,"CO2 combustion, processes, removal",Total,Total all sectors,Mt CO2,2030,1896.03
World Energy Outlook 2021,Sustainable Development Scenario,Eurasia,"CO2 combustion, processes, removal",Total,Total all sectors,Mt CO2,2050,934.96
World Energy Outlook 2021,Sustainable Development Scenario,Russia,"CO2 combustion, processes, removal",Total,Total all sectors,Mt CO2,2030,1488.89
World Energy Outlook 2021,Sustainable Development Scenario,Russia,"CO2 combustion, processes, removal",Total,Total all sectors,Mt CO2,2050,710.43
World Energy Outlook 2021,Sustainable Development Scenario,Asia Pacific,"CO2 combustion, processes, removal",Total,Total all sectors,Mt CO2,2030,15584.6
World Energy Outlook 2021,Sustainable Development Scenario,Asia Pacific,"CO2 combustion, processes, removal",Total,Total all sectors,Mt CO2,2050,3556.41
World Energy Outlook 2021,Sustainable Development Scenario,China,"CO2 combustion, processes, removal",Total,Total all sectors,Mt CO2,2030,9374.49
World Energy Outlook 2021,Sustainable Development Scenario,China,"CO2 combustion, processes, removal",Total,Total all sectors,Mt CO2,2050,1330.63
World Energy Outlook 2021,Sustainable Development Scenario,India,"CO2 combustion, processes, removal",Total,Total all sectors,Mt CO2,2030,2440.95
World Energy Outlook 2021,Sustainable Development Scenario,India,"CO2 combustion, processes, removal",Total,Total all sectors,Mt CO2,2050,968.76
World Energy Outlook 2021,Sustainable Development Scenario,Japan,"CO2 combustion, processes, removal",Total,Total all sectors,Mt CO2,2030,683.41
World Energy Outlook 2021,Sustainable Development Scenario,Japan,"CO2 combustion, processes, removal",Total,Total all sectors,Mt CO2,2050,19.69
World Energy Outlook 2021,Sustainable Development Scenario,Southeast Asia,"CO2 combustion, processes, removal",Total,Total all sectors,Mt CO2,2030,1726.04
World Energy Outlook 2021,Sustainable Development Scenario,Southeast Asia,"CO2 combustion, processes, removal",Total,Total all sectors,Mt CO2,2050,659.07
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Power sector inputs,Mt CO2,2010,12380
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Power sector inputs,Mt CO2,2019,13933.4
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Power sector inputs,Mt CO2,2020,13530.1
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Power sector inputs,Mt CO2,2030,12424.7
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Power sector inputs,Mt CO2,2050,9915.03
World Energy Outlook 2021,Stated Policies Scenario,North America,CO2 combustion,Total,Power sector inputs,Mt CO2,2010,2578.61
World Energy Outlook 2021,Stated Policies Scenario,North America,CO2 combustion,Total,Power sector inputs,Mt CO2,2019,1911.43
World Energy Outlook 2021,Stated Policies Scenario,North America,CO2 combustion,Total,Power sector inputs,Mt CO2,2020,1707.27
World Energy Outlook 2021,Stated Policies Scenario,North America,CO2 combustion,Total,Power sector inputs,Mt CO2,2030,1213.65
World Energy Outlook 2021,Stated Policies Scenario,North America,CO2 combustion,Total,Power sector inputs,Mt CO2,2050,766.67
World Energy Outlook 2021,Stated Policies Scenario,United States,CO2 combustion,Total,Power sector inputs,Mt CO2,2010,2329.09
World Energy Outlook 2021,Stated Policies Scenario,United States,CO2 combustion,Total,Power sector inputs,Mt CO2,2019,1682.38
World Energy Outlook 2021,Stated Policies Scenario,United States,CO2 combustion,Total,Power sector inputs,Mt CO2,2020,1501.32
World Energy Outlook 2021,Stated Policies Scenario,United States,CO2 combustion,Total,Power sector inputs,Mt CO2,2030,1052.47
World Energy Outlook 2021,Stated Policies Scenario,United States,CO2 combustion,Total,Power sector inputs,Mt CO2,2050,607.3
World Energy Outlook 2021,Stated Policies Scenario,Central and South America,CO2 combustion,Total,Power sector inputs,Mt CO2,2010,234.48
World Energy Outlook 2021,Stated Policies Scenario,Central and South America,CO2 combustion,Total,Power sector inputs,Mt CO2,2019,260.51
World Energy Outlook 2021,Stated Policies Scenario,Central and South America,CO2 combustion,Total,Power sector inputs,Mt CO2,2020,241.64
World Energy Outlook 2021,Stated Policies Scenario,Central and South America,CO2 combustion,Total,Power sector inputs,Mt CO2,2030,157.06
World Energy Outlook 2021,Stated Policies Scenario,Central and South America,CO2 combustion,Total,Power sector inputs,Mt CO2,2050,114.98
World Energy Outlook 2021,Stated Policies Scenario,Brazil,CO2 combustion,Total,Power sector inputs,Mt CO2,2010,45.84
World Energy Outlook 2021,Stated Policies Scenario,Brazil,CO2 combustion,Total,Power sector inputs,Mt CO2,2019,63.53
World Energy Outlook 2021,Stated Policies Scenario,Brazil,CO2 combustion,Total,Power sector inputs,Mt CO2,2020,50.89
World Energy Outlook 2021,Stated Policies Scenario,Brazil,CO2 combustion,Total,Power sector inputs,Mt CO2,2030,30.02
World Energy Outlook 2021,Stated Policies Scenario,Brazil,CO2 combustion,Total,Power sector inputs,Mt CO2,2050,35.85
World Energy Outlook 2021,Stated Policies Scenario,Europe,CO2 combustion,Total,Power sector inputs,Mt CO2,2010,1693.99
World Energy Outlook 2021,Stated Policies Scenario,Europe,CO2 combustion,Total,Power sector inputs,Mt CO2,2019,1216.3
World Energy Outlook 2021,Stated Policies Scenario,Europe,CO2 combustion,Total,Power sector inputs,Mt CO2,2020,1089.26
World Energy Outlook 2021,Stated Policies Scenario,Europe,CO2 combustion,Total,Power sector inputs,Mt CO2,2030,665.7
World Energy Outlook 2021,Stated Policies Scenario,Europe,CO2 combustion,Total,Power sector inputs,Mt CO2,2050,484.05
World Energy Outlook 2021,Stated Policies Scenario,European Union,CO2 combustion,Total,Power sector inputs,Mt CO2,2010,1153.8
World Energy Outlook 2021,Stated Policies Scenario,European Union,CO2 combustion,Total,Power sector inputs,Mt CO2,2019,810.76
World Energy Outlook 2021,Stated Policies Scenario,European Union,CO2 combustion,Total,Power sector inputs,Mt CO2,2020,715.05
World Energy Outlook 2021,Stated Policies Scenario,European Union,CO2 combustion,Total,Power sector inputs,Mt CO2,2030,388.01
World Energy Outlook 2021,Stated Policies Scenario,European Union,CO2 combustion,Total,Power sector inputs,Mt CO2,2050,195.86
World Energy Outlook 2021,Stated Policies Scenario,Africa,CO2 combustion,Total,Power sector inputs,Mt CO2,2010,419.32
World Energy Outlook 2021,Stated Policies Scenario,Africa,CO2 combustion,Total,Power sector inputs,Mt CO2,2019,501.11
World Energy Outlook 2021,Stated Policies Scenario,Africa,CO2 combustion,Total,Power sector inputs,Mt CO2,2020,477.58
World Energy Outlook 2021,Stated Policies Scenario,Africa,CO2 combustion,Total,Power sector inputs,Mt CO2,2030,487.72
World Energy Outlook 2021,Stated Policies Scenario,Africa,CO2 combustion,Total,Power sector inputs,Mt CO2,2050,475.25
World Energy Outlook 2021,Stated Policies Scenario,Middle East,CO2 combustion,Total,Power sector inputs,Mt CO2,2010,550.37
World Energy Outlook 2021,Stated Policies Scenario,Middle East,CO2 combustion,Total,Power sector inputs,Mt CO2,2019,680.58
World Energy Outlook 2021,Stated Policies Scenario,Middle East,CO2 combustion,Total,Power sector inputs,Mt CO2,2020,682.02
World Energy Outlook 2021,Stated Policies Scenario,Middle East,CO2 combustion,Total,Power sector inputs,Mt CO2,2030,692.32
World Energy Outlook 2021,Stated Policies Scenario,Middle East,CO2 combustion,Total,Power sector inputs,Mt CO2,2050,788.79
World Energy Outlook 2021,Stated Policies Scenario,Eurasia,CO2 combustion,Total,Power sector inputs,Mt CO2,2010,1013.48
World Energy Outlook 2021,Stated Policies Scenario,Eurasia,CO2 combustion,Total,Power sector inputs,Mt CO2,2019,975.48
World Energy Outlook 2021,Stated Policies Scenario,Eurasia,CO2 combustion,Total,Power sector inputs,Mt CO2,2020,950.89
World Energy Outlook 2021,Stated Policies Scenario,Eurasia,CO2 combustion,Total,Power sector inputs,Mt CO2,2030,974.64
World Energy Outlook 2021,Stated Policies Scenario,Eurasia,CO2 combustion,Total,Power sector inputs,Mt CO2,2050,962.06
World Energy Outlook 2021,Stated Policies Scenario,Russia,CO2 combustion,Total,Power sector inputs,Mt CO2,2010,871.23
World Energy Outlook 2021,Stated Policies Scenario,Russia,CO2 combustion,Total,Power sector inputs,Mt CO2,2019,791.19
World Energy Outlook 2021,Stated Policies Scenario,Russia,CO2 combustion,Total,Power sector inputs,Mt CO2,2020,761.78
World Energy Outlook 2021,Stated Policies Scenario,Russia,CO2 combustion,Total,Power sector inputs,Mt CO2,2030,785.21
World Energy Outlook 2021,Stated Policies Scenario,Russia,CO2 combustion,Total,Power sector inputs,Mt CO2,2050,706.14
World Energy Outlook 2021,Stated Policies Scenario,Asia Pacific,CO2 combustion,Total,Power sector inputs,Mt CO2,2010,5889.79
World Energy Outlook 2021,Stated Policies Scenario,Asia Pacific,CO2 combustion,Total,Power sector inputs,Mt CO2,2019,8388.02
World Energy Outlook 2021,Stated Policies Scenario,Asia Pacific,CO2 combustion,Total,Power sector inputs,Mt CO2,2020,8381.43
World Energy Outlook 2021,Stated Policies Scenario,Asia Pacific,CO2 combustion,Total,Power sector inputs,Mt CO2,2030,8233.59
World Energy Outlook 2021,Stated Policies Scenario,Asia Pacific,CO2 combustion,Total,Power sector inputs,Mt CO2,2050,6323.24
World Energy Outlook 2021,Stated Policies Scenario,China,CO2 combustion,Total,Power sector inputs,Mt CO2,2010,3486.24
World Energy Outlook 2021,Stated Policies Scenario,China,CO2 combustion,Total,Power sector inputs,Mt CO2,2019,5242.14
World Energy Outlook 2021,Stated Policies Scenario,China,CO2 combustion,Total,Power sector inputs,Mt CO2,2020,5361.55
World Energy Outlook 2021,Stated Policies Scenario,China,CO2 combustion,Total,Power sector inputs,Mt CO2,2030,5018.89
World Energy Outlook 2021,Stated Policies Scenario,China,CO2 combustion,Total,Power sector inputs,Mt CO2,2050,3683.99
World Energy Outlook 2021,Stated Policies Scenario,India,CO2 combustion,Total,Power sector inputs,Mt CO2,2010,784.85
World Energy Outlook 2021,Stated Policies Scenario,India,CO2 combustion,Total,Power sector inputs,Mt CO2,2019,1171.73
World Energy Outlook 2021,Stated Policies Scenario,India,CO2 combustion,Total,Power sector inputs,Mt CO2,2020,1123.92
World Energy Outlook 2021,Stated Policies Scenario,India,CO2 combustion,Total,Power sector inputs,Mt CO2,2030,1344.21
World Energy Outlook 2021,Stated Policies Scenario,India,CO2 combustion,Total,Power sector inputs,Mt CO2,2050,915.17
World Energy Outlook 2021,Stated Policies Scenario,Japan,CO2 combustion,Total,Power sector inputs,Mt CO2,2010,488.13
World Energy Outlook 2021,Stated Policies Scenario,Japan,CO2 combustion,Total,Power sector inputs,Mt CO2,2019,483.28
World Energy Outlook 2021,Stated Policies Scenario,Japan,CO2 combustion,Total,Power sector inputs,Mt CO2,2020,455.47
World Energy Outlook 2021,Stated Policies Scenario,Japan,CO2 combustion,Total,Power sector inputs,Mt CO2,2030,269.56
World Energy Outlook 2021,Stated Policies Scenario,Japan,CO2 combustion,Total,Power sector inputs,Mt CO2,2050,106.45
World Energy Outlook 2021,Stated Policies Scenario,Southeast Asia,CO2 combustion,Total,Power sector inputs,Mt CO2,2010,396.65
World Energy Outlook 2021,Stated Policies Scenario,Southeast Asia,CO2 combustion,Total,Power sector inputs,Mt CO2,2019,701.8
World Energy Outlook 2021,Stated Policies Scenario,Southeast Asia,CO2 combustion,Total,Power sector inputs,Mt CO2,2020,688.18
World Energy Outlook 2021,Stated Policies Scenario,Southeast Asia,CO2 combustion,Total,Power sector inputs,Mt CO2,2030,886.63
World Energy Outlook 2021,Stated Policies Scenario,Southeast Asia,CO2 combustion,Total,Power sector inputs,Mt CO2,2050,1042.24
World Energy Outlook 2021,Announced Pledges Scenario,World,CO2 combustion,Total,Power sector inputs,Mt CO2,2030,11375.1
World Energy Outlook 2021,Announced Pledges Scenario,World,CO2 combustion,Total,Power sector inputs,Mt CO2,2050,5506.37
World Energy Outlook 2021,Announced Pledges Scenario,North America,CO2 combustion,Total,Power sector inputs,Mt CO2,2030,670.45
World Energy Outlook 2021,Announced Pledges Scenario,North America,CO2 combustion,Total,Power sector inputs,Mt CO2,2050,16.78
World Energy Outlook 2021,Announced Pledges Scenario,United States,CO2 combustion,Total,Power sector inputs,Mt CO2,2030,526.27
World Energy Outlook 2021,Announced Pledges Scenario,United States,CO2 combustion,Total,Power sector inputs,Mt CO2,2050,-107.69
World Energy Outlook 2021,Announced Pledges Scenario,Central and South America,CO2 combustion,Total,Power sector inputs,Mt CO2,2030,127.56
World Energy Outlook 2021,Announced Pledges Scenario,Central and South America,CO2 combustion,Total,Power sector inputs,Mt CO2,2050,75.66
World Energy Outlook 2021,Announced Pledges Scenario,Brazil,CO2 combustion,Total,Power sector inputs,Mt CO2,2030,11.43
World Energy Outlook 2021,Announced Pledges Scenario,Brazil,CO2 combustion,Total,Power sector inputs,Mt CO2,2050,9.62
World Energy Outlook 2021,Announced Pledges Scenario,Europe,CO2 combustion,Total,Power sector inputs,Mt CO2,2030,528.01
World Energy Outlook 2021,Announced Pledges Scenario,Europe,CO2 combustion,Total,Power sector inputs,Mt CO2,2050,270.45
World Energy Outlook 2021,Announced Pledges Scenario,European Union,CO2 combustion,Total,Power sector inputs,Mt CO2,2030,243.42
World Energy Outlook 2021,Announced Pledges Scenario,European Union,CO2 combustion,Total,Power sector inputs,Mt CO2,2050,-6.5
World Energy Outlook 2021,Announced Pledges Scenario,Africa,CO2 combustion,Total,Power sector inputs,Mt CO2,2030,447.5
World Energy Outlook 2021,Announced Pledges Scenario,Africa,CO2 combustion,Total,Power sector inputs,Mt CO2,2050,371.01
World Energy Outlook 2021,Announced Pledges Scenario,Middle East,CO2 combustion,Total,Power sector inputs,Mt CO2,2030,692.31
World Energy Outlook 2021,Announced Pledges Scenario,Middle East,CO2 combustion,Total,Power sector inputs,Mt CO2,2050,788.76
World Energy Outlook 2021,Announced Pledges Scenario,Eurasia,CO2 combustion,Total,Power sector inputs,Mt CO2,2030,974.64
World Energy Outlook 2021,Announced Pledges Scenario,Eurasia,CO2 combustion,Total,Power sector inputs,Mt CO2,2050,962.06
World Energy Outlook 2021,Announced Pledges Scenario,Russia,CO2 combustion,Total,Power sector inputs,Mt CO2,2030,785.21
World Energy Outlook 2021,Announced Pledges Scenario,Russia,CO2 combustion,Total,Power sector inputs,Mt CO2,2050,706.14
World Energy Outlook 2021,Announced Pledges Scenario,Asia Pacific,CO2 combustion,Total,Power sector inputs,Mt CO2,2030,7934.57
World Energy Outlook 2021,Announced Pledges Scenario,Asia Pacific,CO2 combustion,Total,Power sector inputs,Mt CO2,2050,3021.64
World Energy Outlook 2021,Announced Pledges Scenario,China,CO2 combustion,Total,Power sector inputs,Mt CO2,2030,4913.79
